source	schema name	rule name	level	message
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'WINDOW_COVER_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'WINDOW_HORIZ_POS_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'WINDOW_MAT_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'WINDOW_STATUS_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'WINDOW_TYPE_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'WINDOW_VERT_POS_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SAMP_CAPT_STATUS_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SAMP_DIS_STAGE_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'URINE_COLLECT_METH_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'DOMINANT_HAND_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'HCR_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'HC_PRODUCED_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'LITHOLOGY_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'DEPOS_ENV_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SR_KEROG_TYPE_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SR_LITHOLOGY_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SR_DEP_ENV_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SAMP_SUBTYPE_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SAMP_COLLECT_POINT_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'GROWTH_HABIT_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'PLANT_SEX_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SEDIMENT_TYPE_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'TIDAL_STAGE_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'TILLAGE_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SOIL_HORIZON_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'FAO_CLASS_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'PROFILE_POSITION_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'DRAINAGE_CLASS_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'HOST_DEPENDENCE_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'TYPE_OF_SYMBIOSIS_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SYM_LIFE_CYCLE_TYPE_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'PHYSICAL_SEX_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'MODE_TRANSMISSION_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'ROUTE_TRANSMISSION_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'HOST_SPECIFICITY_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SYMBIONT_HOST_ROLE_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'HOST_CELLULAR_LOC_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'CULT_RESULT_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'FOOD_TRACE_LIST_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SAMP_TRANSPORT_CONT_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'ANIMAL_BODY_COND_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'ANIMAL_SEX_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'FACILITY_TYPE_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SAMP_SURF_MOISTURE_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SAMP_LOC_CONDITION_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'FARM_WATER_SOURCE_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'EXTR_WEATHER_EVENT_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'PLANT_REPROD_CROP_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SOIL_TEXTURE_CLASS_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'FOOD_CLEAN_PROC_ENUM' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SHARED_ENUM_0' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SHARED_ENUM_1' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SHARED_ENUM_2' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SHARED_ENUM_3' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SHARED_ENUM_4' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Enum 'SHARED_ENUM_5' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Subset 'sequencing' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Subset 'environment' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Subset 'nucleic acid sequence source' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	recommended	warning	Subset 'investigation' does not have recommended slot 'description'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Slot has name 'HACCP_term'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Slot has name 'IFSAC_category'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Slot has name 'air_PM_concen'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Slot has name 'ferm_pH'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Slot has name 'microb_start_taxID'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Slot has name 'soil_pH'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Slot has name 'spikein_AMR'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Slot has name 'water_pH'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Enum has name 'NEG_CONT_TYPE_ENUM'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'NEG_CONT_TYPE_ENUM' has name 'DNA-free PCR mix'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'NEG_CONT_TYPE_ENUM' has name 'distilled water'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'NEG_CONT_TYPE_ENUM' has name 'empty collection device'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'NEG_CONT_TYPE_ENUM' has name 'empty collection tube'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'NEG_CONT_TYPE_ENUM' has name 'phosphate buffer'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'NEG_CONT_TYPE_ENUM' has name 'sterile swab'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'NEG_CONT_TYPE_ENUM' has name 'sterile syringe'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Enum has name 'BIOTIC_RELATIONSHIP_ENUM'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'BIOTIC_RELATIONSHIP_ENUM' has name 'free living'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Enum has name 'TROPHIC_LEVEL_ENUM'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Enum has name 'REL_TO_OXYGEN_ENUM'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'REL_TO_OXYGEN_ENUM' has name 'obligate aerobe'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'REL_TO_OXYGEN_ENUM' has name 'obligate anaerobe'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Enum has name 'VIRUS_ENRICH_APPR_ENUM'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'VIRUS_ENRICH_APPR_ENUM' has name 'CsCl density gradient'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'VIRUS_ENRICH_APPR_ENUM' has name 'DNAse'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'VIRUS_ENRICH_APPR_ENUM' has name 'FeCl Precipitation'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'VIRUS_ENRICH_APPR_ENUM' has name 'PEG Precipitation'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'VIRUS_ENRICH_APPR_ENUM' has name 'RNAse'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'VIRUS_ENRICH_APPR_ENUM' has name 'targeted sequence capture'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Enum has name 'LIB_LAYOUT_ENUM'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Enum has name 'SEQ_QUALITY_CHECK_ENUM'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'SEQ_QUALITY_CHECK_ENUM' has name 'manually edited'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Enum has name 'TAX_IDENT_ENUM'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'TAX_IDENT_ENUM' has name '16S rRNA gene'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'TAX_IDENT_ENUM' has name 'multi-marker approach'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Enum has name 'COMPL_APPR_ENUM'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'COMPL_APPR_ENUM' has name 'marker gene'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'COMPL_APPR_ENUM' has name 'reference based'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Enum has name 'CONTAM_SCREEN_INPUT_ENUM'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Enum has name 'SORT_TECH_ENUM'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'SORT_TECH_ENUM' has name 'flow cytometric cell sorting'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'SORT_TECH_ENUM' has name 'lazer-tweezing'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'SORT_TECH_ENUM' has name 'optical manipulation'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Enum has name 'SC_LYSIS_APPROACH_ENUM'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Enum has name 'WGA_AMP_APPR_ENUM'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'WGA_AMP_APPR_ENUM' has name 'mda based'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'WGA_AMP_APPR_ENUM' has name 'pcr based'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Enum has name 'BIN_PARAM_ENUM'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'BIN_PARAM_ENUM' has name 'codon usage'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'BIN_PARAM_ENUM' has name 'homology search'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Enum has name 'MAG_COV_SOFTWARE_ENUM'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Enum has name 'PRED_GENOME_STRUC_ENUM'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'PRED_GENOME_STRUC_ENUM' has name 'non-segmented'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Enum has name 'HOST_PRED_APPR_ENUM'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'HOST_PRED_APPR_ENUM' has name 'CRISPR spacer match'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'HOST_PRED_APPR_ENUM' has name 'co-occurrence'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'HOST_PRED_APPR_ENUM' has name 'host sequence similarity'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'HOST_PRED_APPR_ENUM' has name 'kmer similarity'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Enum has name 'OXY_STAT_SAMP_ENUM'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Enum has name 'SURF_MATERIAL_ENUM'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'SURF_MATERIAL_ENUM' has name 'cinder blocks'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'SURF_MATERIAL_ENUM' has name 'hay bales'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'SURF_MATERIAL_ENUM' has name 'stainless steel'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Enum has name 'SURF_AIR_CONT_ENUM'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'SURF_AIR_CONT_ENUM' has name 'biological contaminants'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'SURF_AIR_CONT_ENUM' has name 'organic matter'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'SURF_AIR_CONT_ENUM' has name 'particulate matter'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'SURF_AIR_CONT_ENUM' has name 'volatile organic compounds'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Enum has name 'BUILD_OCCUP_TYPE_ENUM'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'BUILD_OCCUP_TYPE_ENUM' has name 'health care'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'BUILD_OCCUP_TYPE_ENUM' has name 'high rise'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'BUILD_OCCUP_TYPE_ENUM' has name 'low rise'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'BUILD_OCCUP_TYPE_ENUM' has name 'sports complex'
/home/mark/gitrepos/mixs-envo-struct-knowl-extraction/generated-schema/mixs_6_2_rc.yaml	mixs_6_2_rc	standard_naming	warning	Permissible value of Enum 'BUILD_OCCUP_TYPE_ENUM' has name 'wood framed'
